date;dish_name;quantity
13/07/2015;The Pepper Salami Pizza;1
13/07/2015;The Pepperoni Pizza;7
13/07/2015;The Pepperoni, Mushroom, and Peppers Pizza;2
13/07/2015;The Prosciutto and Arugula Pizza;7
13/07/2015;The Sicilian Pizza;6
13/07/2015;The Soppressata Pizza;1
13/07/2015;The Southwest Chicken Pizza;7
13/07/2015;The Spicy Italian Pizza;5
13/07/2015;The Spinach Pesto Pizza;0
13/07/2015;The Spinach Supreme Pizza;1
13/07/2015;The Spinach and Feta Pizza;6
13/07/2015;The Thai Chicken Pizza;5
13/07/2015;The Vegetables + Vegetables Pizza;3
14/07/2015;The Barbecue Chicken Pizza;6
14/07/2015;The Big Meat Pizza;7
14/07/2015;The Brie Carre Pizza;0
14/07/2015;The Calabrese Pizza;2
14/07/2015;The California Chicken Pizza;10
14/07/2015;The Chicken Alfredo Pizza;1
14/07/2015;The Chicken Pesto Pizza;1
14/07/2015;The Classic Deluxe Pizza;1
14/07/2015;The Five Cheese Pizza;8
14/07/2015;The Four Cheese Pizza;4
14/07/2015;The Greek Pizza;1
14/07/2015;The Green Garden Pizza;3
14/07/2015;The Hawaiian Pizza;4
14/07/2015;The Italian Capocollo Pizza;7
14/07/2015;The Italian Supreme Pizza;6
14/07/2015;The Italian Vegetables Pizza;2
14/07/2015;The Mediterranean Pizza;2
14/07/2015;The Mexicana Pizza;3
14/07/2015;The Napolitana Pizza;1
14/07/2015;The Pepper Salami Pizza;1
14/07/2015;The Pepperoni Pizza;4
14/07/2015;The Pepperoni, Mushroom, and Peppers Pizza;4
14/07/2015;The Prosciutto and Arugula Pizza;7
14/07/2015;The Sicilian Pizza;4
14/07/2015;The Soppressata Pizza;2
14/07/2015;The Southwest Chicken Pizza;6
14/07/2015;The Spicy Italian Pizza;10
14/07/2015;The Spinach Pesto Pizza;2
14/07/2015;The Spinach Supreme Pizza;1
14/07/2015;The Spinach and Feta Pizza;5
14/07/2015;The Thai Chicken Pizza;2
14/07/2015;The Vegetables + Vegetables Pizza;2
15/07/2015;The Barbecue Chicken Pizza;6
15/07/2015;The Big Meat Pizza;6
15/07/2015;The Brie Carre Pizza;1
15/07/2015;The Calabrese Pizza;3
15/07/2015;The California Chicken Pizza;4
15/07/2015;The Chicken Alfredo Pizza;2
15/07/2015;The Chicken Pesto Pizza;2
15/07/2015;The Classic Deluxe Pizza;6
15/07/2015;The Five Cheese Pizza;2
15/07/2015;The Four Cheese Pizza;13
15/07/2015;The Greek Pizza;6
15/07/2015;The Green Garden Pizza;2
15/07/2015;The Hawaiian Pizza;4
15/07/2015;The Italian Capocollo Pizza;2
15/07/2015;The Italian Supreme Pizza;3
15/07/2015;The Italian Vegetables Pizza;3
15/07/2015;The Mediterranean Pizza;4
15/07/2015;The Mexicana Pizza;4
15/07/2015;The Napolitana Pizza;8
15/07/2015;The Pepper Salami Pizza;5
15/07/2015;The Pepperoni Pizza;10
15/07/2015;The Pepperoni, Mushroom, and Peppers Pizza;5
15/07/2015;The Prosciutto and Arugula Pizza;3
15/07/2015;The Sicilian Pizza;11
15/07/2015;The Soppressata Pizza;4
15/07/2015;The Southwest Chicken Pizza;1
15/07/2015;The Spicy Italian Pizza;4
15/07/2015;The Spinach Pesto Pizza;6
15/07/2015;The Spinach Supreme Pizza;4
15/07/2015;The Spinach and Feta Pizza;7
15/07/2015;The Thai Chicken Pizza;8
15/07/2015;The Vegetables + Vegetables Pizza;5
16/07/2015;The Barbecue Chicken Pizza;11
16/07/2015;The Big Meat Pizza;5
16/07/2015;The Brie Carre Pizza;1
16/07/2015;The Calabrese Pizza;2
16/07/2015;The California Chicken Pizza;8
16/07/2015;The Chicken Alfredo Pizza;2
16/07/2015;The Chicken Pesto Pizza;2
16/07/2015;The Classic Deluxe Pizza;4
16/07/2015;The Five Cheese Pizza;4
16/07/2015;The Four Cheese Pizza;6
16/07/2015;The Greek Pizza;4
16/07/2015;The Green Garden Pizza;2
16/07/2015;The Hawaiian Pizza;6
16/07/2015;The Italian Capocollo Pizza;7
16/07/2015;The Italian Supreme Pizza;5
16/07/2015;The Italian Vegetables Pizza;3
16/07/2015;The Mediterranean Pizza;2
16/07/2015;The Mexicana Pizza;3
16/07/2015;The Napolitana Pizza;3
16/07/2015;The Pepper Salami Pizza;6
16/07/2015;The Pepperoni Pizza;8
16/07/2015;The Pepperoni, Mushroom, and Peppers Pizza;2
16/07/2015;The Prosciutto and Arugula Pizza;1
16/07/2015;The Sicilian Pizza;7
16/07/2015;The Soppressata Pizza;3
16/07/2015;The Southwest Chicken Pizza;4
16/07/2015;The Spicy Italian Pizza;7
16/07/2015;The Spinach Pesto Pizza;4
16/07/2015;The Spinach Supreme Pizza;4
16/07/2015;The Spinach and Feta Pizza;5
16/07/2015;The Thai Chicken Pizza;10
16/07/2015;The Vegetables + Vegetables Pizza;5
17/07/2015;The Barbecue Chicken Pizza;10
17/07/2015;The Big Meat Pizza;4
17/07/2015;The Brie Carre Pizza;3
17/07/2015;The Calabrese Pizza;3
17/07/2015;The California Chicken Pizza;12
17/07/2015;The Chicken Alfredo Pizza;3
17/07/2015;The Chicken Pesto Pizza;3
17/07/2015;The Classic Deluxe Pizza;11
17/07/2015;The Five Cheese Pizza;8
17/07/2015;The Four Cheese Pizza;7
17/07/2015;The Greek Pizza;5
17/07/2015;The Green Garden Pizza;5
17/07/2015;The Hawaiian Pizza;9
17/07/2015;The Italian Capocollo Pizza;8
17/07/2015;The Italian Supreme Pizza;7
17/07/2015;The Italian Vegetables Pizza;6
17/07/2015;The Mediterranean Pizza;0
17/07/2015;The Mexicana Pizza;7
17/07/2015;The Napolitana Pizza;2
17/07/2015;The Pepper Salami Pizza;6
17/07/2015;The Pepperoni Pizza;8
17/07/2015;The Pepperoni, Mushroom, and Peppers Pizza;3
17/07/2015;The Prosciutto and Arugula Pizza;8
17/07/2015;The Sicilian Pizza;5
17/07/2015;The Soppressata Pizza;3
17/07/2015;The Southwest Chicken Pizza;12
17/07/2015;The Spicy Italian Pizza;3
17/07/2015;The Spinach Pesto Pizza;0
17/07/2015;The Spinach Supreme Pizza;5
17/07/2015;The Spinach and Feta Pizza;7
17/07/2015;The Thai Chicken Pizza;9
17/07/2015;The Vegetables + Vegetables Pizza;5
18/07/2015;The Barbecue Chicken Pizza;4
18/07/2015;The Big Meat Pizza;4
18/07/2015;The Brie Carre Pizza;2
18/07/2015;The Calabrese Pizza;3
18/07/2015;The California Chicken Pizza;6
18/07/2015;The Chicken Alfredo Pizza;3
18/07/2015;The Chicken Pesto Pizza;3
18/07/2015;The Classic Deluxe Pizza;5
18/07/2015;The Five Cheese Pizza;2
18/07/2015;The Four Cheese Pizza;10
18/07/2015;The Greek Pizza;2
18/07/2015;The Green Garden Pizza;5
18/07/2015;The Hawaiian Pizza;3
18/07/2015;The Italian Capocollo Pizza;3
18/07/2015;The Italian Supreme Pizza;1
18/07/2015;The Italian Vegetables Pizza;2
18/07/2015;The Mediterranean Pizza;5
18/07/2015;The Mexicana Pizza;7
18/07/2015;The Napolitana Pizza;7
18/07/2015;The Pepper Salami Pizza;8
18/07/2015;The Pepperoni Pizza;5
18/07/2015;The Pepperoni, Mushroom, and Peppers Pizza;2
18/07/2015;The Prosciutto and Arugula Pizza;2
18/07/2015;The Sicilian Pizza;6
18/07/2015;The Soppressata Pizza;1
18/07/2015;The Southwest Chicken Pizza;6
18/07/2015;The Spicy Italian Pizza;6
18/07/2015;The Spinach Pesto Pizza;1
18/07/2015;The Spinach Supreme Pizza;1
18/07/2015;The Spinach and Feta Pizza;4
18/07/2015;The Thai Chicken Pizza;6
18/07/2015;The Vegetables + Vegetables Pizza;5
19/07/2015;The Barbecue Chicken Pizza;11
19/07/2015;The Big Meat Pizza;5
19/07/2015;The Brie Carre Pizza;2
19/07/2015;The Calabrese Pizza;2
19/07/2015;The California Chicken Pizza;6
19/07/2015;The Chicken Alfredo Pizza;3
19/07/2015;The Chicken Pesto Pizza;3
19/07/2015;The Classic Deluxe Pizza;8
19/07/2015;The Five Cheese Pizza;2
19/07/2015;The Four Cheese Pizza;3
19/07/2015;The Greek Pizza;5
19/07/2015;The Green Garden Pizza;3
19/07/2015;The Hawaiian Pizza;1
19/07/2015;The Italian Capocollo Pizza;3
19/07/2015;The Italian Supreme Pizza;4
19/07/2015;The Italian Vegetables Pizza;4
19/07/2015;The Mediterranean Pizza;3
19/07/2015;The Mexicana Pizza;5
19/07/2015;The Napolitana Pizza;3
19/07/2015;The Pepper Salami Pizza;4
19/07/2015;The Pepperoni Pizza;3
19/07/2015;The Pepperoni, Mushroom, and Peppers Pizza;6
19/07/2015;The Prosciutto and Arugula Pizza;2
19/07/2015;The Sicilian Pizza;6
19/07/2015;The Soppressata Pizza;4
19/07/2015;The Southwest Chicken Pizza;3
19/07/2015;The Spicy Italian Pizza;7
19/07/2015;The Spinach Pesto Pizza;2
19/07/2015;The Spinach Supreme Pizza;3
19/07/2015;The Spinach and Feta Pizza;2
19/07/2015;The Thai Chicken Pizza;2
19/07/2015;The Vegetables + Vegetables Pizza;1
20/07/2015;The Barbecue Chicken Pizza;4
20/07/2015;The Big Meat Pizza;4
20/07/2015;The Brie Carre Pizza;1
20/07/2015;The Calabrese Pizza;2
20/07/2015;The California Chicken Pizza;5
20/07/2015;The Chicken Alfredo Pizza;4
20/07/2015;The Chicken Pesto Pizza;2
20/07/2015;The Classic Deluxe Pizza;7
20/07/2015;The Five Cheese Pizza;6
20/07/2015;The Four Cheese Pizza;6
20/07/2015;The Greek Pizza;5
20/07/2015;The Green Garden Pizza;1
20/07/2015;The Hawaiian Pizza;9
20/07/2015;The Italian Capocollo Pizza;6
20/07/2015;The Italian Supreme Pizza;1
20/07/2015;The Italian Vegetables Pizza;5
20/07/2015;The Mediterranean Pizza;5
20/07/2015;The Mexicana Pizza;3
20/07/2015;The Napolitana Pizza;6
20/07/2015;The Pepper Salami Pizza;8
20/07/2015;The Pepperoni Pizza;4
20/07/2015;The Pepperoni, Mushroom, and Peppers Pizza;8
20/07/2015;The Prosciutto and Arugula Pizza;1
20/07/2015;The Sicilian Pizza;1
20/07/2015;The Soppressata Pizza;3
20/07/2015;The Southwest Chicken Pizza;3
20/07/2015;The Spicy Italian Pizza;11
20/07/2015;The Spinach Pesto Pizza;4
20/07/2015;The Spinach Supreme Pizza;1
20/07/2015;The Spinach and Feta Pizza;4
20/07/2015;The Thai Chicken Pizza;10
20/07/2015;The Vegetables + Vegetables Pizza;9
21/07/2015;The Barbecue Chicken Pizza;7
21/07/2015;The Big Meat Pizza;4
21/07/2015;The Brie Carre Pizza;2
21/07/2015;The Calabrese Pizza;3
21/07/2015;The California Chicken Pizza;7
21/07/2015;The Chicken Alfredo Pizza;0
21/07/2015;The Chicken Pesto Pizza;0
21/07/2015;The Classic Deluxe Pizza;5
21/07/2015;The Five Cheese Pizza;2
21/07/2015;The Four Cheese Pizza;5
21/07/2015;The Greek Pizza;3
21/07/2015;The Green Garden Pizza;3
21/07/2015;The Hawaiian Pizza;5
21/07/2015;The Italian Capocollo Pizza;3
21/07/2015;The Italian Supreme Pizza;0
21/07/2015;The Italian Vegetables Pizza;0
21/07/2015;The Mediterranean Pizza;3
21/07/2015;The Mexicana Pizza;4
21/07/2015;The Napolitana Pizza;6
21/07/2015;The Pepper Salami Pizza;9
21/07/2015;The Pepperoni Pizza;7
21/07/2015;The Pepperoni, Mushroom, and Peppers Pizza;2
21/07/2015;The Prosciutto and Arugula Pizza;4
21/07/2015;The Sicilian Pizza;5
21/07/2015;The Soppressata Pizza;2
21/07/2015;The Southwest Chicken Pizza;7
21/07/2015;The Spicy Italian Pizza;5
21/07/2015;The Spinach Pesto Pizza;3
21/07/2015;The Spinach Supreme Pizza;4
21/07/2015;The Spinach and Feta Pizza;1
21/07/2015;The Thai Chicken Pizza;5
21/07/2015;The Vegetables + Vegetables Pizza;3
22/07/2015;The Barbecue Chicken Pizza;8
22/07/2015;The Big Meat Pizza;7
22/07/2015;The Brie Carre Pizza;0
22/07/2015;The Calabrese Pizza;5
22/07/2015;The California Chicken Pizza;3
22/07/2015;The Chicken Alfredo Pizza;1
22/07/2015;The Chicken Pesto Pizza;3
22/07/2015;The Classic Deluxe Pizza;7
22/07/2015;The Five Cheese Pizza;8
22/07/2015;The Four Cheese Pizza;4
22/07/2015;The Greek Pizza;3
22/07/2015;The Green Garden Pizza;2
22/07/2015;The Hawaiian Pizza;7
22/07/2015;The Italian Capocollo Pizza;4
22/07/2015;The Italian Supreme Pizza;6
22/07/2015;The Italian Vegetables Pizza;3
22/07/2015;The Mediterranean Pizza;4
22/07/2015;The Mexicana Pizza;5
22/07/2015;The Napolitana Pizza;5
22/07/2015;The Pepper Salami Pizza;1
22/07/2015;The Pepperoni Pizza;7
22/07/2015;The Pepperoni, Mushroom, and Peppers Pizza;5
22/07/2015;The Prosciutto and Arugula Pizza;2
22/07/2015;The Sicilian Pizza;2
22/07/2015;The Soppressata Pizza;0
22/07/2015;The Southwest Chicken Pizza;7
22/07/2015;The Spicy Italian Pizza;10
22/07/2015;The Spinach Pesto Pizza;0
22/07/2015;The Spinach Supreme Pizza;3
22/07/2015;The Spinach and Feta Pizza;3
22/07/2015;The Thai Chicken Pizza;7
22/07/2015;The Vegetables + Vegetables Pizza;5
23/07/2015;The Barbecue Chicken Pizza;9
23/07/2015;The Big Meat Pizza;11
23/07/2015;The Brie Carre Pizza;1
23/07/2015;The Calabrese Pizza;4
23/07/2015;The California Chicken Pizza;4
23/07/2015;The Chicken Alfredo Pizza;2
23/07/2015;The Chicken Pesto Pizza;2
23/07/2015;The Classic Deluxe Pizza;6
23/07/2015;The Five Cheese Pizza;6
23/07/2015;The Four Cheese Pizza;4
23/07/2015;The Greek Pizza;2
23/07/2015;The Green Garden Pizza;4
23/07/2015;The Hawaiian Pizza;7
23/07/2015;The Italian Capocollo Pizza;4
23/07/2015;The Italian Supreme Pizza;3
23/07/2015;The Italian Vegetables Pizza;2
23/07/2015;The Mediterranean Pizza;0
23/07/2015;The Mexicana Pizza;3
23/07/2015;The Napolitana Pizza;1
23/07/2015;The Pepper Salami Pizza;5
23/07/2015;The Pepperoni Pizza;5
23/07/2015;The Pepperoni, Mushroom, and Peppers Pizza;5
23/07/2015;The Prosciutto and Arugula Pizza;2
23/07/2015;The Sicilian Pizza;9
23/07/2015;The Soppressata Pizza;1
23/07/2015;The Southwest Chicken Pizza;6
23/07/2015;The Spicy Italian Pizza;10
23/07/2015;The Spinach Pesto Pizza;1
23/07/2015;The Spinach Supreme Pizza;2
23/07/2015;The Spinach and Feta Pizza;3
23/07/2015;The Thai Chicken Pizza;9
23/07/2015;The Vegetables + Vegetables Pizza;4
24/07/2015;The Barbecue Chicken Pizza;9
24/07/2015;The Big Meat Pizza;6
24/07/2015;The Brie Carre Pizza;1
24/07/2015;The Calabrese Pizza;4
24/07/2015;The California Chicken Pizza;12
24/07/2015;The Chicken Alfredo Pizza;4
24/07/2015;The Chicken Pesto Pizza;4
24/07/2015;The Classic Deluxe Pizza;9
24/07/2015;The Five Cheese Pizza;8
24/07/2015;The Four Cheese Pizza;6
24/07/2015;The Greek Pizza;4
24/07/2015;The Green Garden Pizza;5
24/07/2015;The Hawaiian Pizza;7
24/07/2015;The Italian Capocollo Pizza;5
24/07/2015;The Italian Supreme Pizza;7
24/07/2015;The Italian Vegetables Pizza;2
24/07/2015;The Mediterranean Pizza;5
24/07/2015;The Mexicana Pizza;8
24/07/2015;The Napolitana Pizza;6
24/07/2015;The Pepper Salami Pizza;0
24/07/2015;The Pepperoni Pizza;15
24/07/2015;The Pepperoni, Mushroom, and Peppers Pizza;4
24/07/2015;The Prosciutto and Arugula Pizza;7
24/07/2015;The Sicilian Pizza;8
24/07/2015;The Soppressata Pizza;3
24/07/2015;The Southwest Chicken Pizza;7
24/07/2015;The Spicy Italian Pizza;7
24/07/2015;The Spinach Pesto Pizza;3
24/07/2015;The Spinach Supreme Pizza;1
24/07/2015;The Spinach and Feta Pizza;5
24/07/2015;The Thai Chicken Pizza;10
24/07/2015;The Vegetables + Vegetables Pizza;14
25/07/2015;The Barbecue Chicken Pizza;7
25/07/2015;The Big Meat Pizza;4
25/07/2015;The Brie Carre Pizza;1
25/07/2015;The Calabrese Pizza;1
25/07/2015;The California Chicken Pizza;5
25/07/2015;The Chicken Alfredo Pizza;4
25/07/2015;The Chicken Pesto Pizza;2
25/07/2015;The Classic Deluxe Pizza;6
25/07/2015;The Five Cheese Pizza;5
25/07/2015;The Four Cheese Pizza;4
25/07/2015;The Greek Pizza;7
25/07/2015;The Green Garden Pizza;2
25/07/2015;The Hawaiian Pizza;8
25/07/2015;The Italian Capocollo Pizza;5
25/07/2015;The Italian Supreme Pizza;2
25/07/2015;The Italian Vegetables Pizza;2
25/07/2015;The Mediterranean Pizza;4
25/07/2015;The Mexicana Pizza;8
25/07/2015;The Napolitana Pizza;5
25/07/2015;The Pepper Salami Pizza;3
25/07/2015;The Pepperoni Pizza;5
25/07/2015;The Pepperoni, Mushroom, and Peppers Pizza;3
25/07/2015;The Prosciutto and Arugula Pizza;6
25/07/2015;The Sicilian Pizza;3
25/07/2015;The Soppressata Pizza;3
25/07/2015;The Southwest Chicken Pizza;4
25/07/2015;The Spicy Italian Pizza;7
25/07/2015;The Spinach Pesto Pizza;1
25/07/2015;The Spinach Supreme Pizza;2
25/07/2015;The Spinach and Feta Pizza;3
25/07/2015;The Thai Chicken Pizza;9
25/07/2015;The Vegetables + Vegetables Pizza;4
26/07/2015;The Barbecue Chicken Pizza;3
26/07/2015;The Big Meat Pizza;8
26/07/2015;The Brie Carre Pizza;1
26/07/2015;The Calabrese Pizza;0
26/07/2015;The California Chicken Pizza;5
26/07/2015;The Chicken Alfredo Pizza;4
26/07/2015;The Chicken Pesto Pizza;2
26/07/2015;The Classic Deluxe Pizza;4
26/07/2015;The Five Cheese Pizza;8
26/07/2015;The Four Cheese Pizza;3
26/07/2015;The Greek Pizza;1
26/07/2015;The Green Garden Pizza;2
26/07/2015;The Hawaiian Pizza;9
26/07/2015;The Italian Capocollo Pizza;1
26/07/2015;The Italian Supreme Pizza;6
26/07/2015;The Italian Vegetables Pizza;3
26/07/2015;The Mediterranean Pizza;1
26/07/2015;The Mexicana Pizza;3
26/07/2015;The Napolitana Pizza;3
26/07/2015;The Pepper Salami Pizza;4
26/07/2015;The Pepperoni Pizza;5
26/07/2015;The Pepperoni, Mushroom, and Peppers Pizza;2
26/07/2015;The Prosciutto and Arugula Pizza;8
26/07/2015;The Sicilian Pizza;3
26/07/2015;The Soppressata Pizza;1
26/07/2015;The Southwest Chicken Pizza;4
26/07/2015;The Spicy Italian Pizza;4
26/07/2015;The Spinach Pesto Pizza;3
26/07/2015;The Spinach Supreme Pizza;4
26/07/2015;The Spinach and Feta Pizza;0
26/07/2015;The Thai Chicken Pizza;6
26/07/2015;The Vegetables + Vegetables Pizza;1
27/07/2015;The Barbecue Chicken Pizza;5
27/07/2015;The Big Meat Pizza;3
27/07/2015;The Brie Carre Pizza;1
27/07/2015;The Calabrese Pizza;3
27/07/2015;The California Chicken Pizza;3
27/07/2015;The Chicken Alfredo Pizza;5
27/07/2015;The Chicken Pesto Pizza;1
27/07/2015;The Classic Deluxe Pizza;6
27/07/2015;The Five Cheese Pizza;1
27/07/2015;The Four Cheese Pizza;5
27/07/2015;The Greek Pizza;4
27/07/2015;The Green Garden Pizza;2
27/07/2015;The Hawaiian Pizza;11
27/07/2015;The Italian Capocollo Pizza;4
27/07/2015;The Italian Supreme Pizza;4
27/07/2015;The Italian Vegetables Pizza;2
27/07/2015;The Mediterranean Pizza;2
27/07/2015;The Mexicana Pizza;10
27/07/2015;The Napolitana Pizza;3
27/07/2015;The Pepper Salami Pizza;4
27/07/2015;The Pepperoni Pizza;7
27/07/2015;The Pepperoni, Mushroom, and Peppers Pizza;5
27/07/2015;The Prosciutto and Arugula Pizza;1
27/07/2015;The Sicilian Pizza;2
27/07/2015;The Soppressata Pizza;1
27/07/2015;The Southwest Chicken Pizza;10
27/07/2015;The Spicy Italian Pizza;6
27/07/2015;The Spinach Pesto Pizza;2
27/07/2015;The Spinach Supreme Pizza;2
27/07/2015;The Spinach and Feta Pizza;3
27/07/2015;The Thai Chicken Pizza;6
27/07/2015;The Vegetables + Vegetables Pizza;5
28/07/2015;The Barbecue Chicken Pizza;6
28/07/2015;The Big Meat Pizza;9
28/07/2015;The Brie Carre Pizza;1
28/07/2015;The Calabrese Pizza;0
28/07/2015;The California Chicken Pizza;7
28/07/2015;The Chicken Alfredo Pizza;1
28/07/2015;The Chicken Pesto Pizza;5
28/07/2015;The Classic Deluxe Pizza;12
28/07/2015;The Five Cheese Pizza;2
28/07/2015;The Four Cheese Pizza;2
28/07/2015;The Greek Pizza;4
28/07/2015;The Green Garden Pizza;2
28/07/2015;The Hawaiian Pizza;7
28/07/2015;The Italian Capocollo Pizza;5
28/07/2015;The Italian Supreme Pizza;6
28/07/2015;The Italian Vegetables Pizza;1
28/07/2015;The Mediterranean Pizza;4
28/07/2015;The Mexicana Pizza;3
28/07/2015;The Napolitana Pizza;3
28/07/2015;The Pepper Salami Pizza;4
28/07/2015;The Pepperoni Pizza;10
28/07/2015;The Pepperoni, Mushroom, and Peppers Pizza;3
28/07/2015;The Prosciutto and Arugula Pizza;3
28/07/2015;The Sicilian Pizza;6
28/07/2015;The Soppressata Pizza;4
28/07/2015;The Southwest Chicken Pizza;1
28/07/2015;The Spicy Italian Pizza;4
28/07/2015;The Spinach Pesto Pizza;4
28/07/2015;The Spinach Supreme Pizza;3
28/07/2015;The Spinach and Feta Pizza;1
28/07/2015;The Thai Chicken Pizza;7
28/07/2015;The Vegetables + Vegetables Pizza;2
29/07/2015;The Barbecue Chicken Pizza;6
29/07/2015;The Big Meat Pizza;4
29/07/2015;The Brie Carre Pizza;1
29/07/2015;The Calabrese Pizza;3
29/07/2015;The California Chicken Pizza;6
29/07/2015;The Chicken Alfredo Pizza;0
29/07/2015;The Chicken Pesto Pizza;5
29/07/2015;The Classic Deluxe Pizza;9
29/07/2015;The Five Cheese Pizza;2
29/07/2015;The Four Cheese Pizza;4
29/07/2015;The Greek Pizza;6
29/07/2015;The Green Garden Pizza;0
29/07/2015;The Hawaiian Pizza;5
29/07/2015;The Italian Capocollo Pizza;1
29/07/2015;The Italian Supreme Pizza;5
29/07/2015;The Italian Vegetables Pizza;0
29/07/2015;The Mediterranean Pizza;2
29/07/2015;The Mexicana Pizza;2
29/07/2015;The Napolitana Pizza;4
29/07/2015;The Pepper Salami Pizza;3
29/07/2015;The Pepperoni Pizza;4
29/07/2015;The Pepperoni, Mushroom, and Peppers Pizza;6
29/07/2015;The Prosciutto and Arugula Pizza;2
29/07/2015;The Sicilian Pizza;6
29/07/2015;The Soppressata Pizza;2
29/07/2015;The Southwest Chicken Pizza;5
29/07/2015;The Spicy Italian Pizza;5
29/07/2015;The Spinach Pesto Pizza;1
29/07/2015;The Spinach Supreme Pizza;1
29/07/2015;The Spinach and Feta Pizza;8
29/07/2015;The Thai Chicken Pizza;5
29/07/2015;The Vegetables + Vegetables Pizza;3
30/07/2015;The Barbecue Chicken Pizza;8
30/07/2015;The Big Meat Pizza;15
30/07/2015;The Brie Carre Pizza;1
30/07/2015;The Calabrese Pizza;4
30/07/2015;The California Chicken Pizza;6
30/07/2015;The Chicken Alfredo Pizza;1
30/07/2015;The Chicken Pesto Pizza;2
30/07/2015;The Classic Deluxe Pizza;13
30/07/2015;The Five Cheese Pizza;2
30/07/2015;The Four Cheese Pizza;8
30/07/2015;The Greek Pizza;3
30/07/2015;The Green Garden Pizza;9
30/07/2015;The Hawaiian Pizza;5
30/07/2015;The Italian Capocollo Pizza;3
30/07/2015;The Italian Supreme Pizza;3
30/07/2015;The Italian Vegetables Pizza;1
30/07/2015;The Mediterranean Pizza;0
30/07/2015;The Mexicana Pizza;5
30/07/2015;The Napolitana Pizza;6
30/07/2015;The Pepper Salami Pizza;2
30/07/2015;The Pepperoni Pizza;7
30/07/2015;The Pepperoni, Mushroom, and Peppers Pizza;1
30/07/2015;The Prosciutto and Arugula Pizza;2
30/07/2015;The Sicilian Pizza;4
30/07/2015;The Soppressata Pizza;4
30/07/2015;The Southwest Chicken Pizza;7
30/07/2015;The Spicy Italian Pizza;6
30/07/2015;The Spinach Pesto Pizza;2
30/07/2015;The Spinach Supreme Pizza;6
30/07/2015;The Spinach and Feta Pizza;1
30/07/2015;The Thai Chicken Pizza;4
30/07/2015;The Vegetables + Vegetables Pizza;8
31/07/2015;The Barbecue Chicken Pizza;7
31/07/2015;The Big Meat Pizza;3
31/07/2015;The Brie Carre Pizza;0
31/07/2015;The Calabrese Pizza;2
31/07/2015;The California Chicken Pizza;5
31/07/2015;The Chicken Alfredo Pizza;2
31/07/2015;The Chicken Pesto Pizza;3
31/07/2015;The Classic Deluxe Pizza;4
31/07/2015;The Five Cheese Pizza;4
31/07/2015;The Four Cheese Pizza;2
31/07/2015;The Greek Pizza;4
31/07/2015;The Green Garden Pizza;3
31/07/2015;The Hawaiian Pizza;7
31/07/2015;The Italian Capocollo Pizza;6
31/07/2015;The Italian Supreme Pizza;4
31/07/2015;The Italian Vegetables Pizza;2
31/07/2015;The Mediterranean Pizza;2
31/07/2015;The Mexicana Pizza;4
31/07/2015;The Napolitana Pizza;6
31/07/2015;The Pepper Salami Pizza;0
31/07/2015;The Pepperoni Pizza;9
31/07/2015;The Pepperoni, Mushroom, and Peppers Pizza;5
31/07/2015;The Prosciutto and Arugula Pizza;5
31/07/2015;The Sicilian Pizza;4
31/07/2015;The Soppressata Pizza;5
31/07/2015;The Southwest Chicken Pizza;6
31/07/2015;The Spicy Italian Pizza;3
31/07/2015;The Spinach Pesto Pizza;3
31/07/2015;The Spinach Supreme Pizza;5
31/07/2015;The Spinach and Feta Pizza;6
31/07/2015;The Thai Chicken Pizza;6
31/07/2015;The Vegetables + Vegetables Pizza;5
01/08/2015;The Barbecue Chicken Pizza;8
01/08/2015;The Big Meat Pizza;7
01/08/2015;The Brie Carre Pizza;1
01/08/2015;The Calabrese Pizza;4
01/08/2015;The California Chicken Pizza;4
01/08/2015;The Chicken Alfredo Pizza;3
01/08/2015;The Chicken Pesto Pizza;6
01/08/2015;The Classic Deluxe Pizza;8
01/08/2015;The Five Cheese Pizza;8
01/08/2015;The Four Cheese Pizza;4
01/08/2015;The Greek Pizza;1
01/08/2015;The Green Garden Pizza;5
01/08/2015;The Hawaiian Pizza;8
01/08/2015;The Italian Capocollo Pizza;5
01/08/2015;The Italian Supreme Pizza;5
01/08/2015;The Italian Vegetables Pizza;3
01/08/2015;The Mediterranean Pizza;1
01/08/2015;The Mexicana Pizza;4
01/08/2015;The Napolitana Pizza;6
01/08/2015;The Pepper Salami Pizza;7
01/08/2015;The Pepperoni Pizza;5
01/08/2015;The Pepperoni, Mushroom, and Peppers Pizza;7
01/08/2015;The Prosciutto and Arugula Pizza;6
01/08/2015;The Sicilian Pizza;7
01/08/2015;The Soppressata Pizza;0
01/08/2015;The Southwest Chicken Pizza;3
01/08/2015;The Spicy Italian Pizza;6
01/08/2015;The Spinach Pesto Pizza;3
01/08/2015;The Spinach Supreme Pizza;1
01/08/2015;The Spinach and Feta Pizza;8
01/08/2015;The Thai Chicken Pizza;4
01/08/2015;The Vegetables + Vegetables Pizza;6
02/08/2015;The Barbecue Chicken Pizza;7
02/08/2015;The Big Meat Pizza;4
02/08/2015;The Brie Carre Pizza;5
02/08/2015;The Calabrese Pizza;1
02/08/2015;The California Chicken Pizza;13
02/08/2015;The Chicken Alfredo Pizza;1
02/08/2015;The Chicken Pesto Pizza;3
02/08/2015;The Classic Deluxe Pizza;3
02/08/2015;The Five Cheese Pizza;5
